x,y,z,diff_x,diff_y,diff_z,d_x,d_y,d_z,d_n,di_x,di_y,di_z
-24.75,-8.43,-0.231210,-24.75,-7.82,-0.227097,1.300000E-3,-6.102600E-1,-4.113000E-3,0.61,0.00,0.61,0.00
-27.82,-6.77,-0.104149,-27.80,-6.13,-0.099549,-2.200000E-2,-6.458200E-1,-4.599800E-3,0.65,0.02,0.65,0.00
-30.35,-5.09,-0.032988,-30.31,-4.41,-0.026701,-4.010000E-2,-6.711400E-1,-6.286300E-3,0.67,0.04,0.67,0.01
-33.26,-4.31,-0.013067,-33.21,-3.62,-0.009286,-4.440000E-2,-6.835700E-1,-3.780300E-3,0.69,0.04,0.68,0.00
-36.19,-3.66,-0.004049,-36.15,-2.98,-0.000871,-4.390000E-2,-6.779100E-1,-3.178407E-3,0.68,0.04,0.68,0.00
-39.14,-3.13,-0.001306,-39.10,-2.47,0.000722,-4.070000E-2,-6.565600E-1,-2.028537E-3,0.66,0.04,0.66,0.00
-42.11,-2.68,0.000404,-42.07,-2.06,0.002279,-3.650000E-2,-6.212800E-1,-1.875142E-3,0.62,0.04,0.62,0.00
-45.08,-2.29,0.000315,-45.05,-1.71,0.001573,-3.140000E-2,-5.741100E-1,-1.257437E-3,0.57,0.03,0.57,0.00
-48.06,-1.94,0.000306,-48.03,-1.42,0.001524,-2.630000E-2,-5.170100E-1,-1.217466E-3,0.52,0.03,0.52,0.00
-51.04,-1.62,0.000077,-51.02,-1.16,0.000927,-2.110000E-2,-4.521100E-1,-8.503992E-4,0.45,0.02,0.45,0.00
-54.03,-1.32,0.000073,-54.01,-0.941794,0.000877,-1.610000E-2,-3.818360E-1,-8.041753E-4,0.38,0.02,0.38,0.00
-57.02,-1.05,-0.000004,-57.01,-0.746112,0.000563,-1.140000E-2,-3.087080E-1,-5.675951E-4,0.31,0.01,0.31,0.00
-60.01,-0.808293,0.000035,-60.00,-0.572797,0.000556,-7.400000E-3,-2.354960E-1,-5.213284E-4,0.24,0.01,0.24,0.00
-63.00,-0.583848,0.000027,-63.00,-0.418425,0.000380,-4.000000E-3,-1.654230E-1,-3.524806E-4,0.17,0.00,0.17,0.00
-66.00,-0.382381,0.000079,-66.00,-0.280312,0.000369,-1.400000E-3,-1.020690E-1,-2.901410E-4,0.10,0.00,0.10,0.00
-68.99,-0.206507,0.000103,-68.99,-0.156794,0.000267,1.000000E-4,-4.971300E-2,-1.640800E-4,0.05,0.00,0.05,0.00
-71.99,-0.062787,0.000102,-71.99,-0.049335,0.000191,7.000000E-4,-1.345150E-2,-8.872800E-5,0.01,0.00,0.01,0.00
-75,0,0,-75,0.000000,0.000000,0.000000E+0,-3.683390E-36,8.577730E-35,0.00,0,0.00,0.00
75,0.000000,-3,75,0.000000,-3,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
71.99,-0.046521,-3.00,71.99,-0.044270,-3.00,-3.000000E-4,-2.251200E-3,5.000000E-5,0.00,0.00,0.00,0.00
68.99,-0.149540,-3.00,68.99,-0.141316,-3.00,-5.000000E-4,-8.224000E-3,7.000000E-5,0.01,0.00,0.01,0.00
66.00,-0.270901,-3.00,66.00,-0.254166,-3.00,-5.000000E-4,-1.673500E-2,9.000000E-5,0.02,0.00,0.02,0.00
63.00,-0.407465,-3.00,63.00,-0.380540,-3.00,-4.000000E-4,-2.692500E-2,9.000000E-5,0.03,0.00,0.03,0.00
60.00,-0.560272,-3.00,60.00,-0.522183,-3.00,-2.000000E-4,-3.808900E-2,1.000000E-4,0.04,0.00,0.04,0.00
57.01,-0.731255,-3.00,57.01,-0.681616,-3.00,2.000000E-4,-4.963900E-2,6.000000E-5,0.05,0.00,0.05,0.00
54.01,-0.922672,-3.00,54.01,-0.861635,-3.00,6.000000E-4,-6.103700E-2,5.000000E-5,0.06,0.00,0.06,0.00
51.02,-1.14,-3.00,51.02,-1.07,-3.00,1.100000E-3,-7.185000E-2,-3.000000E-5,0.07,0.00,0.07,0.00
48.03,-1.38,-3.00,48.03,-1.30,-3.00,1.600000E-3,-8.184000E-2,-8.000000E-5,0.08,0.00,0.08,0.00
45.04,-1.66,-3.00,45.04,-1.57,-3.00,2.200000E-3,-9.071000E-2,-2.400000E-4,0.09,0.00,0.09,0.00
42.06,-1.98,-3.00,42.06,-1.88,-3.00,2.900000E-3,-9.842000E-2,-3.600000E-4,0.10,0.00,0.10,0.00
39.09,-2.36,-3.00,39.08,-2.26,-3.00,3.700000E-3,-1.051100E-1,-6.200000E-4,0.11,0.00,0.11,0.00
36.13,-2.83,-3.00,36.12,-2.71,-3.00,4.600000E-3,-1.110400E-1,-9.000000E-4,0.11,0.00,0.11,0.00
33.18,-3.40,-2.99,33.17,-3.28,-2.99,5.600000E-3,-1.162500E-1,-1.240000E-3,0.12,0.01,0.12,0.00
30.26,-4.11,-2.98,30.26,-3.99,-2.98,6.800000E-3,-1.211500E-1,-1.820000E-3,0.12,0.01,0.12,0.00
27.39,-5.04,-2.95,27.38,-4.91,-2.95,8.200000E-3,-1.254000E-1,-1.970000E-3,0.13,0.01,0.13,0.00
24.70,-6.81,-2.83,24.69,-6.68,-2.82,1.060000E-2,-1.296600E-1,-4.050000E-3,0.13,0.01,0.13,0.00
21.48,-8.42,-2.70,21.46,-8.28,-2.69,1.530000E-2,-1.393500E-1,-6.860000E-3,0.14,0.02,0.14,0.01
18.12,-8.21,-2.75,18.11,-8.05,-2.74,1.380000E-2,-1.567700E-1,-5.430000E-3,0.16,0.01,0.16,0.01
15.03,-7.83,-2.82,15.02,-7.65,-2.81,1.060000E-2,-1.787300E-1,-5.140000E-3,0.18,0.01,0.18,0.01
12.02,-7.89,-2.85,12.01,-7.69,-2.85,1.070000E-2,-2.027200E-1,-5.780000E-3,0.20,0.01,0.20,0.01
9.02,-7.95,-2.89,9.01,-7.72,-2.88,1.041000E-2,-2.290800E-1,-5.840000E-3,0.23,0.01,0.23,0.01
6.01,-8.00,-2.92,6.00,-7.74,-2.91,1.037000E-2,-2.582500E-1,-6.320000E-3,0.26,0.01,0.26,0.01
3.01,-8.05,-2.95,3.01,-7.76,-2.94,9.830000E-3,-2.899100E-1,-6.480000E-3,0.29,0.01,0.29,0.01
0.012744,-8.11,-2.98,0.003035,-7.78,-2.98,9.709320E-3,-3.238700E-1,-6.920000E-3,0.32,0.01,0.32,0.01
-2.99,-8.17,-3.02,-3.00,-7.81,-3.01,9.020000E-3,-3.601900E-1,-7.290000E-3,0.36,0.01,0.36,0.01
-5.99,-8.24,-3.05,-6.00,-7.84,-3.04,8.760000E-3,-3.984900E-1,-7.680000E-3,0.40,0.01,0.40,0.01
-8.99,-8.32,-3.08,-9.00,-7.88,-3.07,7.860000E-3,-4.384500E-1,-8.340000E-3,0.44,0.01,0.44,0.01
-11.99,-8.41,-3.11,-12.00,-7.93,-3.11,7.400000E-3,-4.798200E-1,-8.670000E-3,0.48,0.01,0.48,0.01
-14.99,-8.53,-3.15,-15.00,-8.01,-3.14,6.400000E-3,-5.210900E-1,-1.006000E-2,0.52,0.01,0.52,0.01
-18.02,-8.68,-3.20,-18.03,-8.11,-3.19,5.000000E-3,-5.643800E-1,-1.054000E-2,0.56,0.00,0.56,0.01
-21.20,-9.07,-3.31,-21.20,-8.47,-3.30,5.900000E-3,-6.049700E-1,-1.274000E-2,0.61,0.01,0.60,0.01
-24.70,-8.38,-3.32,-24.69,-7.75,-3.31,-8.200000E-3,-6.337900E-1,-9.140000E-3,0.63,0.01,0.63,0.01
-27.56,-6.47,-3.14,-27.53,-5.81,-3.13,-2.800000E-2,-6.557800E-1,-9.310000E-3,0.66,0.03,0.66,0.01
-30.35,-5.12,-3.05,-30.31,-4.44,-3.05,-4.200000E-2,-6.792800E-1,-6.580000E-3,0.68,0.04,0.68,0.01
-33.26,-4.32,-3.03,-33.21,-3.63,-3.02,-4.590000E-2,-6.883700E-1,-5.860000E-3,0.69,0.05,0.69,0.01
-36.19,-3.67,-3.02,-36.15,-2.99,-3.01,-4.460000E-2,-6.807000E-1,-4.150000E-3,0.68,0.04,0.68,0.00
-39.14,-3.13,-3.01,-39.10,-2.47,-3.00,-4.150000E-2,-6.577100E-1,-3.600000E-3,0.66,0.04,0.66,0.00
-42.11,-2.68,-3.00,-42.07,-2.06,-3.00,-3.670000E-2,-6.214800E-1,-2.540000E-3,0.62,0.04,0.62,0.00
-45.08,-2.29,-3.00,-45.05,-1.71,-3.00,-3.180000E-2,-5.737100E-1,-2.200000E-3,0.57,0.03,0.57,0.00
-48.06,-1.94,-3.00,-48.03,-1.42,-3.00,-2.640000E-2,-5.162200E-1,-1.510000E-3,0.52,0.03,0.52,0.00
-51.04,-1.62,-3.00,-51.02,-1.17,-3,-2.130000E-2,-4.511200E-1,-1.260000E-3,0.45,0.02,0.45,0.00
-54.03,-1.32,-3.00,-54.01,-0.942639,-3.00,-1.620000E-2,-3.807810E-1,-8.200000E-4,0.38,0.02,0.38,0.00
-57.02,-1.05,-3.00,-57.01,-0.746822,-3.00,-1.150000E-2,-3.077080E-1,-6.700000E-4,0.31,0.01,0.31,0.00
-60.01,-0.807727,-3.00,-60.00,-0.573090,-3.00,-7.400000E-3,-2.346370E-1,-3.700000E-4,0.23,0.01,0.23,0.00
-63.00,-0.583355,-3.00,-63.00,-0.418612,-3.00,-4.100000E-3,-1.647430E-1,-2.700000E-4,0.16,0.00,0.16,0.00
-66.00,-0.382156,-3.00,-66.00,-0.280543,-3.00,-1.400000E-3,-1.016130E-1,-1.200000E-4,0.10,0.00,0.10,0.00
-68.99,-0.206172,-3.00,-68.99,-0.156705,-3.00,1.000000E-4,-4.946700E-2,-6.000000E-5,0.05,0.00,0.05,0.00
-71.99,-0.062513,-3.00,-71.99,-0.049129,-3.00,7.000000E-4,-1.338340E-2,-1.000000E-5,0.01,0.00,0.01,0.00
-75,0.000000,-3,-75,0.000000,-3,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
75,0.000000,-6,75,0.000000,-6,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
71.99,-0.045911,-6.00,71.99,-0.043718,-6.00,-3.000000E-4,-2.192700E-3,3.000000E-5,0.00,0.00,0.00,0.00
68.99,-0.148047,-6.00,68.99,-0.140032,-6.00,-5.000000E-4,-8.015000E-3,5.000000E-5,0.01,0.00,0.01,0.00
66.00,-0.268149,-6.00,66.00,-0.251837,-6.00,-5.000000E-4,-1.631200E-2,5.000000E-5,0.02,0.00,0.02,0.00
63.00,-0.403526,-6.00,63.00,-0.377275,-6.00,-4.000000E-4,-2.625100E-2,6.000000E-5,0.03,0.00,0.03,0.00
60.00,-0.555179,-6.00,60.00,-0.518039,-6.00,-2.000000E-4,-3.714000E-2,2.000000E-5,0.04,0.00,0.04,0.00
57.01,-0.724920,-6.00,57.01,-0.676507,-6.00,1.000000E-4,-4.841300E-2,0.000000E+0,0.05,0.00,0.05,0
54.01,-0.914878,-6.00,54.01,-0.855339,-6.00,5.000000E-4,-5.953900E-2,-1.000000E-4,0.06,0.00,0.06,0.00
51.02,-1.13,-6.00,51.02,-1.06,-6.00,9.000000E-4,-7.011000E-2,-1.600000E-4,0.07,0.00,0.07,0.00
48.03,-1.37,-6.00,48.03,-1.29,-6.00,1.500000E-3,-7.986000E-2,-3.200000E-4,0.08,0.00,0.08,0.00
45.04,-1.65,-6.00,45.04,-1.56,-6.00,2.100000E-3,-8.859000E-2,-4.300000E-4,0.09,0.00,0.09,0.00
42.06,-1.96,-6.00,42.06,-1.87,-6.00,2.700000E-3,-9.617000E-2,-6.800000E-4,0.10,0.00,0.10,0.00
39.09,-2.34,-6.01,39.08,-2.24,-6.00,3.500000E-3,-1.028400E-1,-9.000000E-4,0.10,0.00,0.10,0.00
36.12,-2.80,-6.00,36.12,-2.69,-6.00,4.300000E-3,-1.087500E-1,-1.230000E-3,0.11,0.00,0.11,0.00
33.18,-3.36,-6.00,33.17,-3.25,-6.00,5.400000E-3,-1.141500E-1,-1.590000E-3,0.11,0.01,0.11,0.00
30.26,-4.07,-6.00,30.25,-3.95,-6.00,6.600000E-3,-1.192000E-1,-1.930000E-3,0.12,0.01,0.12,0.00
27.39,-5.00,-5.99,27.38,-4.87,-5.99,8.200000E-3,-1.239400E-1,-2.330000E-3,0.12,0.01,0.12,0.00
24.70,-6.70,-5.90,24.69,-6.58,-5.89,1.070000E-2,-1.278300E-1,-3.010000E-3,0.13,0.01,0.13,0.00
21.61,-8.35,-5.75,21.60,-8.21,-5.75,1.460000E-2,-1.366500E-1,-6.500000E-3,0.14,0.01,0.14,0.01
18.18,-8.22,-5.75,18.16,-8.07,-5.74,1.390000E-2,-1.558600E-1,-4.790000E-3,0.16,0.01,0.16,0.00
15.07,-7.83,-5.82,15.05,-7.65,-5.82,1.110000E-2,-1.764800E-1,-4.720000E-3,0.18,0.01,0.18,0.00
12.05,-7.88,-5.85,12.04,-7.68,-5.85,1.080000E-2,-1.997400E-1,-4.800000E-3,0.20,0.01,0.20,0.00
9.05,-7.93,-5.89,9.04,-7.70,-5.88,1.069000E-2,-2.263300E-1,-5.380000E-3,0.23,0.01,0.23,0.01
6.05,-7.97,-5.92,6.04,-7.71,-5.91,1.021000E-2,-2.552800E-1,-5.510000E-3,0.26,0.01,0.26,0.01
3.04,-8.02,-5.95,3.03,-7.73,-5.94,1.010000E-2,-2.865300E-1,-5.940000E-3,0.29,0.01,0.29,0.01
0.045813,-8.07,-5.98,0.036326,-7.75,-5.98,9.486700E-3,-3.202500E-1,-6.290000E-3,0.32,0.01,0.32,0.01
-2.96,-8.12,-6.02,-2.97,-7.77,-6.01,9.280000E-3,-3.559300E-1,-6.660000E-3,0.36,0.01,0.36,0.01
-5.96,-8.18,-6.05,-5.96,-7.79,-6.04,8.470000E-3,-3.936300E-1,-7.300000E-3,0.39,0.01,0.39,0.01
-8.96,-8.25,-6.08,-8.97,-7.82,-6.07,8.090000E-3,-4.329400E-1,-7.630000E-3,0.43,0.01,0.43,0.01
-11.96,-8.33,-6.11,-11.96,-7.86,-6.11,7.000000E-3,-4.730300E-1,-8.680000E-3,0.47,0.01,0.47,0.01
-14.96,-8.42,-6.15,-14.97,-7.91,-6.14,6.000000E-3,-5.133000E-1,-9.280000E-3,0.51,0.01,0.51,0.01
-17.98,-8.59,-6.21,-17.99,-8.03,-6.20,5.500000E-3,-5.522000E-1,-1.159000E-2,0.55,0.01,0.55,0.01
-21.18,-8.86,-6.33,-21.18,-8.28,-6.31,4.500000E-3,-5.852800E-1,-1.418000E-2,0.59,0.00,0.59,0.01
-24.64,-8.12,-6.36,-24.63,-7.50,-6.34,-5.700000E-3,-6.182800E-1,-1.360000E-2,0.62,0.01,0.62,0.01
-27.54,-6.35,-6.17,-27.51,-5.70,-6.16,-2.920000E-2,-6.507400E-1,-9.710000E-3,0.65,0.03,0.65,0.01
-30.34,-5.05,-6.07,-30.30,-4.38,-6.06,-4.190000E-2,-6.741600E-1,-8.380000E-3,0.68,0.04,0.67,0.01
-33.25,-4.26,-6.04,-33.20,-3.57,-6.04,-4.500000E-2,-6.828400E-1,-6.570000E-3,0.68,0.05,0.68,0.01
-36.18,-3.62,-6.03,-36.14,-2.95,-6.02,-4.420000E-2,-6.744900E-1,-5.810000E-3,0.68,0.04,0.67,0.01
-39.14,-3.10,-6.02,-39.10,-2.44,-6.01,-4.060000E-2,-6.513300E-1,-4.410000E-3,0.65,0.04,0.65,0.00
-42.11,-2.65,-6.01,-42.07,-2.04,-6.01,-3.630000E-2,-6.151100E-1,-3.690000E-3,0.62,0.04,0.62,0.00
-45.08,-2.26,-6.01,-45.05,-1.70,-6.00,-3.110000E-2,-5.675400E-1,-2.660000E-3,0.57,0.03,0.57,0.00
-48.06,-1.92,-6.00,-48.03,-1.41,-6.00,-2.600000E-2,-5.104800E-1,-2.110000E-3,0.51,0.03,0.51,0.00
-51.04,-1.60,-6.00,-51.02,-1.15,-6.00,-2.080000E-2,-4.459400E-1,-1.390000E-3,0.45,0.02,0.45,0.00
-54.03,-1.31,-6.00,-54.01,-0.933827,-6.00,-1.590000E-2,-3.763130E-1,-1.050000E-3,0.38,0.02,0.38,0.00
-57.02,-1.04,-6.00,-57.01,-0.739638,-6.00,-1.130000E-2,-3.040020E-1,-5.800000E-4,0.30,0.01,0.30,0.00
-60.01,-0.799148,-6.00,-60.00,-0.567422,-6.00,-7.300000E-3,-2.317260E-1,-3.600000E-4,0.23,0.01,0.23,0.00
-63.00,-0.576544,-6.00,-63.00,-0.413897,-6.00,-3.900000E-3,-1.626470E-1,-9.000000E-5,0.16,0.00,0.16,0.00
-66.00,-0.377387,-6.00,-66.00,-0.277116,-6.00,-1.500000E-3,-1.002710E-1,0.000000E+0,0.10,0.00,0.10,0
-68.99,-0.203339,-6.00,-68.99,-0.154543,-6.00,1.000000E-4,-4.879600E-2,8.000000E-5,0.05,0.00,0.05,0.00
-71.99,-0.061744,-6.00,-71.99,-0.048551,-6.00,7.000000E-4,-1.319310E-2,5.000000E-5,0.01,0.00,0.01,0.00
-75,0.000000,-6,-75,0.000000,-6,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
75,0.000000,-9,75,0.000000,-9,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
71.99,-0.044530,-9.00,71.99,-0.042397,-9.00,-3.000000E-4,-2.132800E-3,2.000000E-5,0.00,0.00,0.00,0.00
68.99,-0.144547,-9.00,68.99,-0.136745,-9.00,-5.000000E-4,-7.802000E-3,4.000000E-5,0.01,0.00,0.01,0.00
66.00,-0.262651,-9.00,66.00,-0.246766,-9.00,-5.000000E-4,-1.588500E-2,4.000000E-5,0.02,0.00,0.02,0.00
63.00,-0.395730,-9.00,63.00,-0.370163,-9.00,-5.000000E-4,-2.556700E-2,1.000000E-5,0.03,0.00,0.03,0.00
60.00,-0.545086,-9.00,60.00,-0.508907,-9.00,-3.000000E-4,-3.617900E-2,-2.000000E-5,0.04,0.00,0.04,0.00
57.01,-0.712023,-9.00,57.01,-0.664854,-9.00,1.000000E-4,-4.716900E-2,-1.200000E-4,0.05,0.00,0.05,0.00
54.01,-0.898754,-9.00,54.01,-0.840714,-9.00,3.000000E-4,-5.804000E-2,-1.700000E-4,0.06,0.00,0.06,0.00
51.02,-1.11,-9.00,51.02,-1.04,-9.00,8.000000E-4,-6.837000E-2,-3.300000E-4,0.07,0.00,0.07,0.00
48.03,-1.35,-9.00,48.03,-1.27,-9.00,1.400000E-3,-7.796000E-2,-4.600000E-4,0.08,0.00,0.08,0.00
45.04,-1.62,-9.01,45.04,-1.53,-9.00,1.800000E-3,-8.655000E-2,-7.000000E-4,0.09,0.00,0.09,0.00
42.06,-1.93,-9.01,42.06,-1.83,-9.01,2.500000E-3,-9.413000E-2,-8.900000E-4,0.09,0.00,0.09,0.00
39.08,-2.29,-9.01,39.08,-2.19,-9.01,3.100000E-3,-1.008200E-1,-1.220000E-3,0.10,0.00,0.10,0.00
36.11,-2.73,-9.01,36.11,-2.62,-9.01,4.000000E-3,-1.068700E-1,-1.500000E-3,0.11,0.00,0.11,0.00
33.17,-3.27,-9.02,33.16,-3.16,-9.01,5.000000E-3,-1.124900E-1,-1.860000E-3,0.11,0.01,0.11,0.00
30.24,-3.96,-9.02,30.23,-3.84,-9.02,6.300000E-3,-1.177900E-1,-2.200000E-3,0.12,0.01,0.12,0.00
27.37,-4.85,-9.02,27.36,-4.73,-9.02,8.000000E-3,-1.235000E-1,-2.230000E-3,0.12,0.01,0.12,0.00
24.68,-6.38,-8.97,24.67,-6.25,-8.96,1.060000E-2,-1.275700E-1,-3.130000E-3,0.13,0.01,0.13,0.00
21.75,-8.13,-8.86,21.73,-7.99,-8.86,1.430000E-2,-1.349200E-1,-4.300000E-3,0.14,0.01,0.13,0.00
18.31,-8.36,-8.76,18.29,-8.21,-8.75,1.490000E-2,-1.528300E-1,-5.730000E-3,0.15,0.01,0.15,0.01
15.11,-7.92,-8.82,15.10,-7.75,-8.81,1.200000E-2,-1.734100E-1,-3.540000E-3,0.17,0.01,0.17,0.00
12.08,-7.89,-8.85,12.07,-7.70,-8.85,1.150000E-2,-1.960300E-1,-4.490000E-3,0.20,0.01,0.20,0.00
9.08,-7.91,-8.89,9.07,-7.69,-8.88,1.099000E-2,-2.219800E-1,-4.510000E-3,0.22,0.01,0.22,0.00
6.08,-7.94,-8.92,6.07,-7.69,-8.91,1.081000E-2,-2.498600E-1,-4.980000E-3,0.25,0.01,0.25,0.00
3.08,-7.98,-8.95,3.07,-7.70,-8.95,1.031000E-2,-2.803100E-1,-5.300000E-3,0.28,0.01,0.28,0.01
0.076591,-8.02,-8.98,0.066434,-7.71,-8.98,1.015640E-2,-3.125000E-1,-5.650000E-3,0.31,0.01,0.31,0.01
-2.92,-8.07,-9.02,-2.93,-7.72,-9.01,9.580000E-3,-3.467800E-1,-6.230000E-3,0.35,0.01,0.35,0.01
-5.92,-8.13,-9.05,-5.93,-7.74,-9.04,9.420000E-3,-3.824100E-1,-6.520000E-3,0.38,0.01,0.38,0.01
-8.92,-8.18,-9.08,-8.93,-7.77,-9.07,8.650000E-3,-4.190100E-1,-7.460000E-3,0.42,0.01,0.42,0.01
-11.93,-8.25,-9.11,-11.93,-7.79,-9.11,8.300000E-3,-4.558200E-1,-7.790000E-3,0.46,0.01,0.46,0.01
-14.93,-8.31,-9.15,-14.94,-7.82,-9.14,7.500000E-3,-4.911000E-1,-9.510000E-3,0.49,0.01,0.49,0.01
-17.96,-8.54,-9.24,-17.97,-8.02,-9.23,8.600000E-3,-5.193100E-1,-1.183000E-2,0.52,0.01,0.52,0.01
-21.23,-8.74,-9.40,-21.24,-8.19,-9.38,9.800000E-3,-5.428400E-1,-1.789000E-2,0.54,0.01,0.54,0.02
-24.56,-7.65,-9.40,-24.56,-7.07,-9.38,-2.700000E-3,-5.830700E-1,-1.315000E-2,0.58,0.00,0.58,0.01
-27.46,-5.96,-9.18,-27.43,-5.33,-9.17,-2.750000E-2,-6.267800E-1,-1.027000E-2,0.63,0.03,0.63,0.01
-30.31,-4.86,-9.09,-30.27,-4.21,-9.08,-3.920000E-2,-6.565800E-1,-8.380000E-3,0.66,0.04,0.66,0.01
-33.23,-4.12,-9.05,-33.19,-3.46,-9.05,-4.270000E-2,-6.665200E-1,-7.740000E-3,0.67,0.04,0.67,0.01
-36.17,-3.53,-9.03,-36.13,-2.87,-9.03,-4.160000E-2,-6.596900E-1,-6.460000E-3,0.66,0.04,0.66,0.01
-39.13,-3.02,-9.02,-39.09,-2.39,-9.02,-3.890000E-2,-6.375900E-1,-5.500000E-3,0.64,0.04,0.64,0.01
-42.10,-2.59,-9.01,-42.07,-1.99,-9.01,-3.450000E-2,-6.023700E-1,-4.210000E-3,0.60,0.03,0.60,0.00
-45.08,-2.22,-9.01,-45.05,-1.66,-9.01,-3.000000E-2,-5.559100E-1,-3.350000E-3,0.56,0.03,0.56,0.00
-48.06,-1.88,-9.01,-48.03,-1.38,-9.00,-2.490000E-2,-4.999700E-1,-2.330000E-3,0.50,0.02,0.50,0.00
-51.04,-1.57,-9.00,-51.02,-1.13,-9.00,-2.000000E-2,-4.367800E-1,-1.720000E-3,0.44,0.02,0.44,0.00
-54.03,-1.28,-9.00,-54.01,-0.915510,-9.00,-1.510000E-2,-3.685800E-1,-1.020000E-3,0.37,0.02,0.37,0.00
-57.02,-1.02,-9.00,-57.01,-0.724825,-9.00,-1.090000E-2,-2.977050E-1,-6.400000E-4,0.30,0.01,0.30,0.00
-60.01,-0.782525,-9.00,-60.00,-0.555643,-9.00,-6.900000E-3,-2.268820E-1,-2.100000E-4,0.23,0.01,0.23,0.00
-63.00,-0.564187,-9.00,-63.00,-0.405000,-9.00,-3.800000E-3,-1.591870E-1,-1.000000E-5,0.16,0.00,0.16,0.00
-66.00,-0.368681,-9.00,-66.00,-0.270580,-9.00,-1.300000E-3,-9.810100E-2,1.600000E-4,0.10,0.00,0.10,0.00
-68.99,-0.198248,-9.00,-68.99,-0.150540,-9.00,2.000000E-4,-4.770800E-2,1.700000E-4,0.05,0.00,0.05,0.00
-71.99,-0.060181,-9.00,-71.99,-0.047287,-9.00,7.000000E-4,-1.289400E-2,1.300000E-4,0.01,0.00,0.01,0.00
-75,0.000000,-9,-75,0.000000,-9,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
75,0.000000,-12,75,0.000000,-12,0.000000E+0,0.000000E+0,0.000000E+0,0,0,0,0
71.99,-0.042874,-12.00,71.99,-0.040804,-12.00,-3.000000E-4,-2.070100E-3,0.000000E+0,0.00,0.00,0.00,0
68.99,-0.139094,-12,68.99,-0.131509,-12.00,-5.000000E-4,-7.585000E-3,1.000000E-4,0.01,0.00,0.01,0.00
66.00,-0.254079,-12.00,66.00,-0.238628,-12.00,-6.000000E-4,-1.545100E-2,0.000000E+0,0.02,0.00,0.02,0
63.00,-0.383936,-12.00,63.00,-0.359057,-12.00,-5.000000E-4,-2.487900E-2,0.000000E+0,0.02,0.00,0.02,0
60.00,-0.529645,-12.00,60.00,-0.494436,-12.00,-3.000000E-4,-3.520900E-2,-1.000000E-4,0.04,0.00,0.04,0.00
57.01,-0.692570,-12.00,57.01,-0.646649,-12.00,0.000000E+0,-4.592100E-2,-2.000000E-4,0.05,0,0.05,0.00
54.01,-0.874760,-12.00,54.01,-0.818222,-12.00,2.000000E-4,-5.653800E-2,-3.000000E-4,0.06,0.00,0.06,0.00
51.02,-1.08,-12.00,51.02,-1.01,-12.00,6.000000E-4,-6.669000E-2,-4.000000E-4,0.07,0.00,0.07,0.00
48.03,-1.31,-12.01,48.02,-1.23,-12.00,1.100000E-3,-7.611000E-2,-7.000000E-4,0.08,0.00,0.08,0.00
45.04,-1.57,-12.01,45.04,-1.49,-12.01,1.600000E-3,-8.466000E-2,-9.000000E-4,0.08,0.00,0.08,0.00
42.05,-1.87,-12.01,42.05,-1.78,-12.01,2.200000E-3,-9.226000E-2,-1.100000E-3,0.09,0.00,0.09,0.00
39.07,-2.22,-12.01,39.07,-2.12,-12.01,2.800000E-3,-9.908000E-2,-1.400000E-3,0.10,0.00,0.10,0.00
36.11,-2.63,-12.02,36.10,-2.53,-12.02,3.500000E-3,-1.053000E-1,-1.800000E-3,0.11,0.00,0.11,0.00
33.15,-3.14,-12.03,33.14,-3.03,-12.02,4.500000E-3,-1.112200E-1,-2.100000E-3,0.11,0.00,0.11,0.00
30.22,-3.77,-12.04,30.21,-3.66,-12.03,5.500000E-3,-1.170400E-1,-2.400000E-3,0.12,0.01,0.12,0.00
27.33,-4.60,-12.05,27.32,-4.48,-12.05,7.600000E-3,-1.230200E-1,-2.500000E-3,0.12,0.01,0.12,0.00
24.59,-5.86,-12.04,24.58,-5.73,-12.04,1.000000E-2,-1.288000E-1,-3.100000E-3,0.13,0.01,0.13,0.00
21.80,-7.58,-12.05,21.78,-7.45,-12.05,1.330000E-2,-1.346800E-1,-3.100000E-3,0.14,0.01,0.13,0.00
18.52,-8.47,-11.85,18.50,-8.33,-11.84,1.630000E-2,-1.474400E-1,-5.000000E-3,0.15,0.02,0.15,0.00
15.18,-8.18,-11.83,15.17,-8.01,-11.82,1.450000E-2,-1.694200E-1,-4.100000E-3,0.17,0.01,0.17,0.00
12.13,-7.94,-11.85,12.12,-7.74,-11.85,1.260000E-2,-1.922300E-1,-3.500000E-3,0.19,0.01,0.19,0.00
9.11,-7.91,-11.89,9.10,-7.70,-11.88,1.185000E-2,-2.158100E-1,-4.100000E-3,0.22,0.01,0.22,0.00
6.11,-7.92,-11.92,6.10,-7.68,-11.91,1.143000E-2,-2.428000E-1,-4.400000E-3,0.24,0.01,0.24,0.00
3.11,-7.94,-11.95,3.10,-7.67,-11.95,1.127000E-2,-2.712100E-1,-4.700000E-3,0.27,0.01,0.27,0.00
