x,y,z,diff_x,diff_y,diff_z,d_x,d_y,d_z,d_n,di_x,di_y,di_z
-39.17,-3.39,-0.004612,-39.13,-2.74,-0.002236,-0.04,-0.65,0.00,0.65,0.04,0.65,0.00
-42.13,-2.89,-0.000369,-42.09,-2.27,0.001152,-0.04,-0.62,0.00,0.62,0.04,0.62,0.00
-45.10,-2.46,-0.000145,-45.06,-1.88,0.001246,-0.04,-0.58,0.00,0.58,0.04,0.58,0.00
-48.07,-2.08,0.000599,-48.04,-1.56,0.001577,-0.03,-0.52,0.00,0.52,0.03,0.52,0.00
-51.05,-1.73,-0.000098,-51.03,-1.28,0.000798,-0.02,-0.45,0.00,0.45,0.02,0.45,0.00
-54.04,-1.42,0.000229,-54.02,-1.037210,0.000925,-0.02,-0.38,0.00,0.38,0.02,0.38,0.00
-57.02,-1.13,-0.000170,-57.01,-0.823954,0.000448,-0.01,-0.31,0.00,0.31,0.01,0.31,0.00
-60.01,-0.871980,0.000093,-60.00,-0.634848,0.000585,-0.01,-0.24,0.00,0.24,0.01,0.24,0.00
-63.00,-0.632744,-0.000101,-63,-0.466141,0.000293,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
-66.00,-0.417217,0.000086,-66.00,-0.314405,0.000375,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
-68.99,-0.227451,0.000026,-68.99,-0.177362,0.000214,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-71.99,-0.069478,0.000083,-71.99,-0.055904,0.000174,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,0,0,-75,0.000000,0.000000,0,0.00,0.00,0.00,0,0.00,0.00
75,0.000000,-3,75,0.000000,-3,0,0,0,0,0,0,0
71.99,-0.044223,-3.00,71.99,-0.042069,-3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68.99,-0.142474,-3.00,68.99,-0.134557,-3.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
66.00,-0.258739,-3.00,66.00,-0.242521,-3.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
63.00,-0.389760,-3.00,63.00,-0.363498,-3.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
60.00,-0.536983,-3.00,60.00,-0.499622,-3.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
57.01,-0.701605,-3.00,57.01,-0.652663,-3.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
54.01,-0.886185,-3.00,54.01,-0.825711,-3.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
51.02,-1.09,-3.00,51.02,-1.02,-3.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
48.03,-1.33,-3.00,48.03,-1.25,-3.00,0.00,-0.08,0,0.08,0.00,0.08,0
45.04,-1.59,-3.00,45.04,-1.50,-3.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
42.06,-1.90,-3.00,42.05,-1.80,-3.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
39.08,-2.25,-3.00,39.08,-2.15,-3.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
36.11,-2.68,-3.00,36.11,-2.57,-3.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
33.16,-3.21,-2.99,33.15,-3.10,-2.99,0.00,-0.12,0.00,0.12,0.00,0.12,0.00
30.22,-3.88,-2.98,30.22,-3.76,-2.98,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
27.34,-4.83,-2.94,27.33,-4.71,-2.93,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
24.53,-6.48,-2.83,24.52,-6.35,-2.83,0.01,-0.13,0.00,0.13,0.01,0.13,0.00
21.54,-8.23,-2.70,21.52,-8.09,-2.70,0.01,-0.14,-0.01,0.14,0.01,0.14,0.01
18.17,-8.56,-2.72,18.15,-8.41,-2.72,0.01,-0.15,-0.01,0.15,0.01,0.15,0.01
15.05,-8.30,-2.79,15.04,-8.13,-2.79,0.01,-0.17,-0.01,0.17,0.01,0.17,0.01
12.04,-8.30,-2.84,12.02,-8.11,-2.83,0.01,-0.19,-0.01,0.19,0.01,0.19,0.01
9.03,-8.29,-2.87,9.02,-8.08,-2.87,0.01,-0.21,-0.01,0.21,0.01,0.21,0.01
6.03,-8.30,-2.90,6.02,-8.06,-2.90,0.01,-0.24,-0.01,0.24,0.01,0.24,0.01
3.03,-8.31,-2.94,3.02,-8.05,-2.93,0.01,-0.27,-0.01,0.27,0.01,0.27,0.01
0.028185,-8.33,-2.97,0.018312,-8.03,-2.96,0.01,-0.30,-0.01,0.30,0.01,0.30,0.01
-2.97,-8.35,-3.00,-2.98,-8.03,-2.99,0.01,-0.33,-0.01,0.33,0.01,0.33,0.01
-5.97,-8.39,-3.04,-5.98,-8.02,-3.03,0.01,-0.37,-0.01,0.37,0.01,0.37,0.01
-8.97,-8.42,-3.07,-8.98,-8.02,-3.06,0.01,-0.40,-0.01,0.40,0.01,0.40,0.01
-11.98,-8.46,-3.10,-11.98,-8.02,-3.09,0.01,-0.44,-0.01,0.44,0.01,0.44,0.01
-14.98,-8.49,-3.13,-14.98,-8.01,-3.12,0.00,-0.48,-0.01,0.48,0.00,0.48,0.01
-17.99,-8.52,-3.17,-17.99,-8.00,-3.16,0.00,-0.52,-0.01,0.52,0.00,0.52,0.01
-21.06,-9.03,-3.25,-21.07,-8.47,-3.24,0.00,-0.56,-0.01,0.56,0.00,0.56,0.01
-24.45,-9.32,-3.41,-24.46,-8.72,-3.39,0.00,-0.60,-0.01,0.60,0.00,0.60,0.01
-27.70,-7.61,-3.22,-27.69,-6.99,-3.22,-0.02,-0.63,-0.01,0.63,0.02,0.63,0.01
-30.44,-5.72,-3.09,-30.41,-5.07,-3.08,-0.04,-0.65,-0.01,0.65,0.04,0.65,0.01
-33.31,-4.73,-3.03,-33.27,-4.06,-3.03,-0.05,-0.67,-0.01,0.67,0.05,0.67,0.01
-36.23,-3.99,-3.02,-36.18,-3.32,-3.02,-0.05,-0.67,0.00,0.67,0.05,0.67,0.00
-39.17,-3.40,-3.01,-39.13,-2.74,-3.01,-0.04,-0.65,0.00,0.65,0.04,0.65,0.00
-42.13,-2.89,-3.01,-42.09,-2.27,-3.00,-0.04,-0.62,0.00,0.62,0.04,0.62,0.00
-45.10,-2.46,-3.00,-45.06,-1.89,-3.00,-0.04,-0.58,0.00,0.58,0.04,0.58,0.00
-48.07,-2.08,-3.00,-48.04,-1.56,-3.00,-0.03,-0.52,0.00,0.52,0.03,0.52,0.00
-51.05,-1.74,-3.00,-51.03,-1.28,-3.00,-0.02,-0.45,0.00,0.45,0.02,0.45,0.00
-54.04,-1.42,-3.00,-54.02,-1.038980,-3.00,-0.02,-0.38,0.00,0.38,0.02,0.38,0.00
-57.02,-1.14,-3.00,-57.01,-0.825214,-3.00,-0.01,-0.31,0.00,0.31,0.01,0.31,0.00
-60.01,-0.872492,-3.00,-60.00,-0.635823,-3.00,-0.01,-0.24,0.00,0.24,0.01,0.24,0.00
-63.00,-0.632998,-3.00,-63.00,-0.466770,-3.00,0.00,-0.17,0.00,0.17,0.00,0.17,0.00
-66.00,-0.417160,-3.00,-66.00,-0.314606,-3.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
-68.99,-0.226994,-3.00,-68.99,-0.177045,-3.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-71.99,-0.069718,-3.00,-71.99,-0.056187,-3.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,0.000000,-3,-75,0.000000,-3,0,0,0,0,0,0,0
75,0.000000,-6,75,0.000000,-6,0,0,0,0,0,0,0
71.99,-0.043640,-6.00,71.99,-0.041511,-6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68.99,-0.141233,-6.00,68.99,-0.133417,-6.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
66.00,-0.256519,-6.00,66.00,-0.240523,-6.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
63.00,-0.386756,-6.00,63.00,-0.360875,-6.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
60.00,-0.532633,-6.00,60.00,-0.495840,-6.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
57.01,-0.696253,-6.00,57.01,-0.648109,-6.00,0,-0.05,0.00,0.05,0,0.05,0.00
54.01,-0.879296,-6.00,54.01,-0.819856,-6.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
51.02,-1.08,-6.00,51.02,-1.01,-6.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
48.03,-1.32,-6.00,48.03,-1.24,-6.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
45.04,-1.58,-6.00,45.04,-1.49,-6.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
42.06,-1.88,-6.00,42.05,-1.79,-6.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
39.08,-2.24,-6.00,39.07,-2.13,-6.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
36.11,-2.66,-6.00,36.10,-2.55,-6.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
33.15,-3.19,-6.00,33.15,-3.07,-6.00,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
30.23,-3.86,-5.99,30.22,-3.75,-5.99,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
27.35,-4.79,-5.96,27.34,-4.67,-5.96,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
24.53,-6.37,-5.88,24.52,-6.24,-5.88,0.01,-0.12,0.00,0.13,0.01,0.12,0.00
21.59,-8.14,-5.77,21.57,-8.01,-5.77,0.01,-0.13,-0.01,0.13,0.01,0.13,0.01
18.24,-8.64,-5.72,18.23,-8.49,-5.71,0.02,-0.15,-0.01,0.15,0.02,0.15,0.01
15.09,-8.36,-5.79,15.08,-8.20,-5.79,0.01,-0.17,0.00,0.17,0.01,0.17,0.00
12.07,-8.29,-5.84,12.05,-8.11,-5.83,0.01,-0.19,-0.01,0.19,0.01,0.19,0.01
9.06,-8.28,-5.87,9.05,-8.07,-5.87,0.01,-0.21,-0.01,0.21,0.01,0.21,0.01
6.06,-8.28,-5.90,6.05,-8.04,-5.90,0.01,-0.23,-0.01,0.23,0.01,0.23,0.01
3.06,-8.28,-5.94,3.05,-8.02,-5.93,0.01,-0.26,-0.01,0.26,0.01,0.26,0.01
0.061709,-8.30,-5.97,0.052011,-8.00,-5.96,0.01,-0.29,-0.01,0.29,0.01,0.29,0.01
-2.94,-8.32,-6.00,-2.95,-7.99,-6.00,0.01,-0.33,-0.01,0.33,0.01,0.33,0.01
-5.94,-8.34,-6.03,-5.95,-7.98,-6.03,0.01,-0.36,-0.01,0.36,0.01,0.36,0.01
-8.94,-8.37,-6.07,-8.95,-7.98,-6.06,0.01,-0.40,-0.01,0.40,0.01,0.40,0.01
-11.94,-8.41,-6.10,-11.95,-7.97,-6.09,0.01,-0.44,-0.01,0.44,0.01,0.44,0.01
-14.95,-8.44,-6.13,-14.95,-7.96,-6.13,0.00,-0.48,-0.01,0.48,0.00,0.48,0.01
-17.96,-8.47,-6.17,-17.96,-7.96,-6.16,0.00,-0.51,-0.01,0.51,0.00,0.51,0.01
-21.04,-8.85,-6.27,-21.04,-8.30,-6.26,0.00,-0.55,-0.01,0.55,0.00,0.55,0.01
-24.39,-8.99,-6.41,-24.39,-8.41,-6.39,0.00,-0.58,-0.01,0.58,0.00,0.58,0.01
-27.68,-7.41,-6.29,-27.66,-6.79,-6.28,-0.02,-0.62,-0.01,0.62,0.02,0.62,0.01
-30.42,-5.62,-6.12,-30.38,-4.98,-6.11,-0.04,-0.65,-0.01,0.65,0.04,0.65,0.01
-33.30,-4.65,-6.06,-33.25,-3.99,-6.05,-0.05,-0.66,-0.01,0.66,0.05,0.66,0.01
-36.22,-3.94,-6.03,-36.17,-3.28,-6.03,-0.05,-0.66,-0.01,0.66,0.05,0.66,0.01
-39.17,-3.35,-6.02,-39.12,-2.71,-6.02,-0.04,-0.65,0.00,0.65,0.04,0.65,0.00
-42.13,-2.86,-6.01,-42.09,-2.25,-6.01,-0.04,-0.61,0.00,0.62,0.04,0.61,0.00
-45.10,-2.44,-6.01,-45.06,-1.87,-6.01,-0.03,-0.57,0.00,0.57,0.03,0.57,0.00
-48.07,-2.06,-6.00,-48.04,-1.55,-6.00,-0.03,-0.51,0.00,0.51,0.03,0.51,0.00
-51.05,-1.72,-6.00,-51.03,-1.27,-6.00,-0.02,-0.45,0.00,0.45,0.02,0.45,0.00
-54.04,-1.41,-6.00,-54.02,-1.030110,-6.00,-0.02,-0.38,0.00,0.38,0.02,0.38,0.00
-57.02,-1.12,-6.00,-57.01,-0.818099,-6.00,-0.01,-0.31,0.00,0.31,0.01,0.31,0.00
-60.01,-0.864256,-6.00,-60.00,-0.630112,-6.00,-0.01,-0.23,0.00,0.23,0.01,0.23,0.00
-63.00,-0.626414,-6.00,-63,-0.461968,-6.00,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-66.00,-0.412435,-6.00,-66.00,-0.310998,-6.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
-68.99,-0.224147,-6.00,-68.99,-0.174757,-6.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-71.99,-0.068773,-6.00,-71.99,-0.055402,-6.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,0.000000,-6,-75,0.000000,-6,0,0,0,0,0,0,0
75,0.000000,-9,75,0.000000,-9,0,0,0,0,0,0,0
71.99,-0.042856,-9.00,71.99,-0.040757,-9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68.99,-0.138124,-9.00,68.99,-0.130417,-9.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
66.00,-0.251381,-9.00,66.00,-0.235621,-9.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
63.00,-0.379586,-9.00,63.00,-0.354108,-9.00,0.00,-0.03,0,0.03,0.00,0.03,0
60.00,-0.523328,-9.00,60.00,-0.487138,-9.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
57.01,-0.684580,-9.00,57.01,-0.637262,-9.00,0,-0.05,0.00,0.05,0,0.05,0.00
54.01,-0.864769,-9.00,54.01,-0.806405,-9.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
51.02,-1.07,-9.00,51.02,-1.00,-9.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
48.03,-1.30,-9.00,48.02,-1.22,-9.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
45.04,-1.55,-9.00,45.04,-1.47,-9.00,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
42.05,-1.85,-9.01,42.05,-1.76,-9.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
39.07,-2.20,-9.01,39.07,-2.09,-9.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
36.10,-2.61,-9.01,36.10,-2.50,-9.01,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
33.15,-3.12,-9.01,33.14,-3.01,-9.01,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
30.21,-3.77,-9.01,30.21,-3.65,-9.01,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
27.33,-4.65,-9.00,27.33,-4.53,-9.00,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
24.51,-6.05,-8.95,24.50,-5.93,-8.95,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
21.64,-7.85,-8.88,21.62,-7.72,-8.88,0.01,-0.13,0.00,0.13,0.01,0.13,0.00
18.37,-8.73,-8.75,18.35,-8.58,-8.75,0.02,-0.14,-0.01,0.14,0.02,0.14,0.01
15.14,-8.50,-8.79,15.12,-8.34,-8.79,0.01,-0.16,0.00,0.16,0.01,0.16,0.00
12.11,-8.29,-8.84,12.09,-8.11,-8.83,0.01,-0.18,0.00,0.18,0.01,0.18,0.00
9.10,-8.26,-8.87,9.08,-8.06,-8.87,0.01,-0.21,0.00,0.21,0.01,0.21,0.00
6.10,-8.25,-8.91,6.08,-8.02,-8.90,0.01,-0.23,-0.01,0.23,0.01,0.23,0.01
3.10,-8.26,-8.94,3.08,-8.00,-8.93,0.01,-0.26,-0.01,0.26,0.01,0.26,0.01
0.093434,-8.26,-8.97,0.083004,-7.98,-8.96,0.01,-0.29,-0.01,0.29,0.01,0.29,0.01
-2.91,-8.28,-9.00,-2.92,-7.96,-9.00,0.01,-0.32,-0.01,0.32,0.01,0.32,0.01
-5.91,-8.30,-9.04,-5.92,-7.95,-9.03,0.01,-0.35,-0.01,0.35,0.01,0.35,0.01
-8.91,-8.33,-9.07,-8.92,-7.94,-9.06,0.01,-0.39,-0.01,0.39,0.01,0.39,0.01
-11.91,-8.35,-9.10,-11.92,-7.93,-9.09,0.01,-0.42,-0.01,0.42,0.01,0.42,0.01
-14.91,-8.38,-9.13,-14.92,-7.93,-9.13,0.01,-0.46,-0.01,0.46,0.01,0.46,0.01
-17.92,-8.48,-9.19,-17.93,-7.99,-9.18,0.01,-0.49,-0.01,0.49,0.01,0.49,0.01
-21.04,-8.81,-9.30,-21.04,-8.29,-9.28,0.01,-0.52,-0.01,0.52,0.01,0.52,0.01
-24.42,-8.62,-9.47,-24.43,-8.08,-9.45,0.01,-0.54,-0.02,0.54,0.01,0.54,0.02
-27.57,-6.95,-9.28,-27.55,-6.36,-9.27,-0.02,-0.59,-0.01,0.59,0.02,0.59,0.01
-30.37,-5.35,-9.13,-30.33,-4.73,-9.12,-0.04,-0.63,-0.01,0.63,0.04,0.63,0.01
-33.27,-4.49,-9.07,-33.23,-3.84,-9.06,-0.04,-0.65,-0.01,0.65,0.04,0.65,0.01
-36.21,-3.82,-9.04,-36.16,-3.17,-9.04,-0.04,-0.65,-0.01,0.65,0.04,0.65,0.01
-39.16,-3.27,-9.03,-39.12,-2.64,-9.02,-0.04,-0.63,-0.01,0.63,0.04,0.63,0.01
-42.12,-2.80,-9.02,-42.08,-2.20,-9.01,-0.04,-0.60,0.00,0.60,0.04,0.60,0.00
-45.09,-2.39,-9.01,-45.06,-1.83,-9.01,-0.03,-0.56,0.00,0.56,0.03,0.56,0.00
-48.07,-2.02,-9.01,-48.04,-1.52,-9.01,-0.03,-0.50,0.00,0.50,0.03,0.50,0.00
-51.05,-1.69,-9.00,-51.03,-1.25,-9.00,-0.02,-0.44,0.00,0.44,0.02,0.44,0.00
-54.03,-1.38,-9.00,-54.02,-1.010990,-9.00,-0.02,-0.37,0.00,0.37,0.02,0.37,0.00
-57.02,-1.10,-9.00,-57.01,-0.802598,-9.00,-0.01,-0.30,0.00,0.30,0.01,0.30,0.00
-60.01,-0.847295,-9.00,-60.00,-0.617644,-9.00,-0.01,-0.23,0.00,0.23,0.01,0.23,0.00
-63.00,-0.613453,-9.00,-63.00,-0.452149,-9.00,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-66.00,-0.403339,-9.00,-66.00,-0.303842,-9.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
-68.99,-0.218441,-9.00,-68.99,-0.170007,-9.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
-71.99,-0.066916,-9.00,-71.99,-0.053812,-9.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,0.000000,-9,-75,0.000000,-9,0,0,0,0,0,0,0
75,0.000000,-12,75,0.000000,-12,0,0,0,0,0,0,0
71.99,-0.040894,-12.00,71.99,-0.038828,-12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68.99,-0.133232,-12,69.00,-0.125643,-12,0.00,-0.01,0,0.01,0.00,0.01,0
66.00,-0.243590,-12.00,66.00,-0.228079,-12.00,0.00,-0.02,0.00,0.02,0.00,0.02,0.00
63.00,-0.368771,-12.00,63.00,-0.343711,-12.00,0.00,-0.03,0,0.03,0.00,0.03,0
60.00,-0.509370,-12.00,60.00,-0.473802,-12.00,0.00,-0.04,0.00,0.04,0.00,0.04,0.00
57.00,-0.666647,-12.00,57.00,-0.620177,-12.00,0,-0.05,0.00,0.05,0,0.05,0.00
54.01,-0.842663,-12.00,54.01,-0.785375,-12.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
51.02,-1.04,-12.00,51.01,-0.97,-12.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
48.02,-1.26,-12.00,48.02,-1.18,-12.00,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
45.03,-1.51,-12.01,45.03,-1.43,-12.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
42.05,-1.80,-12.01,42.05,-1.71,-12.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
39.07,-2.13,-12.01,39.07,-2.03,-12.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
36.10,-2.53,-12.02,36.09,-2.42,-12.02,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
33.13,-3.01,-12.02,33.13,-2.90,-12.02,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
30.19,-3.61,-12.03,30.19,-3.50,-12.03,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
27.29,-4.41,-12.04,27.29,-4.29,-12.04,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
24.47,-5.58,-12.02,24.46,-5.46,-12.02,0.01,-0.13,0.00,0.13,0.01,0.13,0.00
21.65,-7.29,-11.99,21.64,-7.16,-11.99,0.01,-0.13,0.00,0.13,0.01,0.13,0.00
18.55,-8.61,-11.86,18.53,-8.47,-11.86,0.02,-0.14,0.00,0.14,0.02,0.14,0.00
15.23,-8.65,-11.80,15.22,-8.49,-11.79,0.02,-0.16,0.00,0.16,0.02,0.16,0.00
12.15,-8.34,-11.84,12.14,-8.16,-11.83,0.01,-0.18,0.00,0.18,0.01,0.18,0.00
9.13,-8.26,-11.87,9.12,-8.06,-11.87,0.01,-0.20,0.00,0.20,0.01,0.20,0.00
6.13,-8.24,-11.90,6.12,-8.01,-11.90,0.01,-0.22,0.00,0.22,0.01,0.22,0.00
3.13,-8.23,-11.94,3.12,-7.98,-11.93,0.01,-0.25,0.00,0.25,0.01,0.25,0.00
0.126989,-8.23,-11.97,0.115974,-7.95,-11.96,0.01,-0.28,-0.01,0.28,0.01,0.28,0.01
-2.87,-8.24,-12.00,-2.89,-7.93,-12.00,0.01,-0.31,-0.01,0.31,0.01,0.31,0.01
-5.87,-8.26,-12.03,-5.88,-7.92,-12.03,0.01,-0.34,-0.01,0.34,0.01,0.34,0.01
-8.88,-8.28,-12.07,-8.89,-7.91,-12.06,0.01,-0.37,-0.01,0.37,0.01,0.37,0.01
-11.88,-8.31,-12.10,-11.89,-7.91,-12.09,0.01,-0.40,-0.01,0.40,0.01,0.40,0.01
-14.88,-8.35,-12.14,-14.89,-7.92,-12.14,0.01,-0.43,-0.01,0.43,0.01,0.43,0.01
-17.90,-8.58,-12.23,-17.91,-8.12,-12.22,0.01,-0.46,-0.01,0.46,0.01,0.46,0.01
-21.11,-8.87,-12.40,-21.12,-8.39,-12.38,0.01,-0.48,-0.02,0.48,0.01,0.48,0.02
-24.48,-8.08,-12.51,-24.48,-7.57,-12.49,0.01,-0.51,-0.01,0.51,0.01,0.51,0.01
-27.47,-6.35,-12.27,-27.46,-5.79,-12.26,-0.02,-0.56,-0.01,0.56,0.02,0.56,0.01
-30.32,-5.06,-12.13,-30.29,-4.46,-12.13,-0.03,-0.60,-0.01,0.60,0.03,0.60,0.01
-33.24,-4.28,-12.07,-33.20,-3.66,-12.07,-0.04,-0.62,-0.01,0.62,0.04,0.62,0.01
-36.19,-3.66,-12.05,-36.15,-3.03,-12.04,-0.04,-0.63,-0.01,0.63,0.04,0.63,0.01
-39.14,-3.15,-12.03,-39.10,-2.53,-12.03,-0.04,-0.61,-0.01,0.61,0.04,0.61,0.01
-42.11,-2.70,-12.02,-42.08,-2.12,-12.01,-0.04,-0.58,0.00,0.58,0.04,0.58,0.00
-45.08,-2.31,-12.01,-45.05,-1.77,-12.01,-0.03,-0.54,0.00,0.54,0.03,0.54,0.00
-48.06,-1.96,-12.01,-48.04,-1.47,-12.01,-0.03,-0.49,0.00,0.49,0.03,0.49,0.00
-51.05,-1.64,-12.01,-51.03,-1.21,-12.00,-0.02,-0.43,0.00,0.43,0.02,0.43,0.00
-54.03,-1.34,-12.00,-54.02,-0.982031,-12.00,-0.02,-0.36,0.00,0.36,0.02,0.36,0.00
-57.02,-1.071930,-12.00,-57.01,-0.779364,-12.00,-0.01,-0.29,0.00,0.29,0.01,0.29,0.00
-60.01,-0.822443,-12.00,-60.00,-0.599089,-12.00,-0.01,-0.22,0.00,0.22,0.01,0.22,0.00
-63.00,-0.594901,-12.00,-63.00,-0.437984,-12.00,0.00,-0.16,0.00,0.16,0.00,0.16,0.00
-66.00,-0.390143,-12.00,-66.00,-0.293352,-12.00,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
-68.99,-0.210473,-12.00,-68.99,-0.163364,-12.00,0,-0.05,0.00,0.05,0,0.05,0.00
-71.99,-0.063875,-12.00,-71.99,-0.051135,-12.00,0.00,-0.01,0.00,0.01,0.00,0.01,0.00
-75,0.000000,-12,-75,0.000000,-12,0,0,0,0,0,0,0
75,0.000000,-15,75,0.000000,-15,0,0,0,0,0,0,0
71.99,-0.038744,-15.00,72.00,-0.036715,-15.00,0.00,0.00,0,0.00,0.00,0.00,0
68.99,-0.127085,-15.00,69.00,-0.119626,-15.00,0.00,-0.01,0,0.01,0.00,0.01,0
66.00,-0.233588,-15.00,66.00,-0.218339,-15.00,0.00,-0.02,0,0.02,0.00,0.02,0
63.00,-0.354595,-15.00,63.00,-0.329973,-15.00,0.00,-0.02,0,0.02,0.00,0.02,0
60.00,-0.490928,-15.00,60.00,-0.455996,-15.00,0.00,-0.03,0.00,0.03,0.00,0.03,0.00
57.00,-0.643376,-15.00,57.00,-0.597765,-15.00,0.00,-0.05,0.00,0.05,0.00,0.05,0.00
54.01,-0.813443,-15.00,54.01,-0.757227,-15.00,0.00,-0.06,0.00,0.06,0.00,0.06,0.00
51.01,-1.00,-15.00,51.01,-0.937652,-15.00,0.00,-0.07,0.00,0.07,0.00,0.07,0.00
48.02,-1.22,-15.01,48.02,-1.14,-15.01,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
45.03,-1.46,-15.01,45.03,-1.37,-15.01,0.00,-0.08,0.00,0.08,0.00,0.08,0.00
42.04,-1.73,-15.01,42.04,-1.64,-15.01,0.00,-0.09,0.00,0.09,0.00,0.09,0.00
39.06,-2.05,-15.02,39.06,-1.95,-15.01,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
36.09,-2.41,-15.02,36.08,-2.31,-15.02,0.00,-0.10,0.00,0.10,0.00,0.10,0.00
33.12,-2.86,-15.03,33.12,-2.75,-15.03,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
30.17,-3.41,-15.04,30.16,-3.29,-15.04,0.00,-0.11,0.00,0.11,0.00,0.11,0.00
27.25,-4.10,-15.06,27.24,-3.98,-15.06,0.01,-0.12,0.00,0.12,0.01,0.12,0.00
24.39,-5.05,-15.08,24.38,-4.93,-15.07,0.01,-0.13,0.00,0.13,0.01,0.13,0.00
21.60,-6.49,-15.08,21.59,-6.36,-15.08,0.01,-0.13,0.00,0.13,0.01,0.13,0.00
18.68,-8.05,-15.06,18.66,-7.91,-15.05,0.01,-0.14,0.00,0.14,0.01,0.14,0.00
15.42,-8.72,-14.87,15.41,-8.56,-14.87,0.02,-0.15,0.00,0.15,0.02,0.15,0.00
12.22,-8.54,-14.84,12.21,-8.36,-14.84,0.02,-0.17,0.00,0.17,0.02,0.17,0.00
9.18,-8.31,-14.88,9.16,-8.11,-14.87,0.01,-0.19,0.00,0.20,0.01,0.19,0.00
